District,Year,Disease,Occurrences
District_380,2020,Malaria,1
District_380,2021,Chikungunya,1
District_380,2021,Dengue,0
District_380,2021,Yellow fever,0
District_380,2021,Malaria,0
District_380,2022,Chikungunya,0
District_380,2022,Dengue,0
District_380,2022,Yellow fever,0
District_380,2022,Malaria,1
District_380,2023,Chikungunya,1
District_380,2023,Dengue,0
District_380,2023,Yellow fever,0
District_380,2023,Malaria,0
District_381,2018,Chikungunya,1
District_381,2018,Dengue,1
District_381,2018,Yellow fever,1
District_381,2018,Malaria,0
District_381,2019,Chikungunya,1
District_381,2019,Dengue,1
District_381,2019,Yellow fever,0
District_381,2019,Malaria,0
District_381,2020,Chikungunya,1
District_381,2020,Dengue,0
District_381,2020,Yellow fever,1
District_381,2020,Malaria,0
District_381,2021,Chikungunya,0
District_381,2021,Dengue,1
District_381,2021,Yellow fever,0
District_381,2021,Malaria,1
District_381,2022,Chikungunya,1
District_381,2022,Dengue,0
District_381,2022,Yellow fever,1
District_381,2022,Malaria,0
District_381,2023,Chikungunya,1
District_381,2023,Dengue,1
District_381,2023,Yellow fever,1
District_381,2023,Malaria,1
District_382,2018,Chikungunya,0
District_382,2018,Dengue,1
District_382,2018,Yellow fever,0
District_382,2018,Malaria,0
District_382,2019,Chikungunya,1
District_382,2019,Dengue,1
District_382,2019,Yellow fever,1
District_382,2019,Malaria,0
District_382,2020,Chikungunya,1
District_382,2020,Dengue,0
District_382,2020,Yellow fever,1
District_382,2020,Malaria,0
District_382,2021,Chikungunya,1
District_382,2021,Dengue,1
District_382,2021,Yellow fever,0
District_382,2021,Malaria,0
District_382,2022,Chikungunya,0
District_382,2022,Dengue,0
District_382,2022,Yellow fever,1
District_382,2022,Malaria,1
District_382,2023,Chikungunya,0
District_382,2023,Dengue,0
District_382,2023,Yellow fever,0
District_382,2023,Malaria,0
District_383,2018,Chikungunya,1
District_383,2018,Dengue,0
District_383,2018,Yellow fever,0
District_383,2018,Malaria,1
District_383,2019,Chikungunya,0
District_383,2019,Dengue,0
District_383,2019,Yellow fever,0
District_383,2019,Malaria,0
District_383,2020,Chikungunya,1
District_383,2020,Dengue,0
District_383,2020,Yellow fever,1
District_383,2020,Malaria,0
District_383,2021,Chikungunya,1
District_383,2021,Dengue,0
District_383,2021,Yellow fever,0
District_383,2021,Malaria,0
District_383,2022,Chikungunya,1
District_383,2022,Dengue,1
District_383,2022,Yellow fever,1
District_383,2022,Malaria,1
District_383,2023,Chikungunya,1
District_383,2023,Dengue,0
District_383,2023,Yellow fever,0
District_383,2023,Malaria,0
District_384,2018,Chikungunya,0
District_384,2018,Dengue,0
District_384,2018,Yellow fever,0
District_384,2018,Malaria,0
District_384,2019,Chikungunya,0
District_384,2019,Dengue,0
District_384,2019,Yellow fever,1
District_384,2019,Malaria,0
District_384,2020,Chikungunya,0
District_384,2020,Dengue,0
District_384,2020,Yellow fever,0
District_384,2020,Malaria,0
District_384,2021,Chikungunya,1
District_384,2021,Dengue,1
District_384,2021,Yellow fever,1
District_384,2021,Malaria,0
District_384,2022,Chikungunya,1
District_384,2022,Dengue,1
District_384,2022,Yellow fever,0
District_384,2022,Malaria,1
District_384,2023,Chikungunya,0
District_384,2023,Dengue,1
District_384,2023,Yellow fever,0
District_384,2023,Malaria,1
District_385,2018,Chikungunya,0
District_385,2018,Dengue,0
District_385,2018,Yellow fever,0
District_385,2018,Malaria,1
District_385,2019,Chikungunya,1
District_385,2019,Dengue,1
District_385,2019,Yellow fever,1
District_385,2019,Malaria,0
District_385,2020,Chikungunya,0
District_385,2020,Dengue,1
District_385,2020,Yellow fever,0
District_385,2020,Malaria,0
District_385,2021,Chikungunya,0
District_385,2021,Dengue,0
District_385,2021,Yellow fever,1
District_385,2021,Malaria,0
District_385,2022,Chikungunya,0
District_385,2022,Dengue,0
District_385,2022,Yellow fever,0
District_385,2022,Malaria,1
District_385,2023,Chikungunya,1
District_385,2023,Dengue,1
District_385,2023,Yellow fever,1
District_385,2023,Malaria,0
District_386,2018,Chikungunya,1
District_386,2018,Dengue,1
District_386,2018,Yellow fever,1
District_386,2018,Malaria,0
District_386,2019,Chikungunya,0
District_386,2019,Dengue,1
District_386,2019,Yellow fever,0
District_386,2019,Malaria,1
District_386,2020,Chikungunya,0
District_386,2020,Dengue,0
District_386,2020,Yellow fever,0
District_386,2020,Malaria,1
District_386,2021,Chikungunya,0
District_386,2021,Dengue,0
District_386,2021,Yellow fever,0
District_386,2021,Malaria,0
District_386,2022,Chikungunya,0
District_386,2022,Dengue,0
District_386,2022,Yellow fever,1
District_386,2022,Malaria,1
District_386,2023,Chikungunya,1
District_386,2023,Dengue,1
District_386,2023,Yellow fever,1
District_386,2023,Malaria,1
District_387,2018,Chikungunya,0
District_387,2018,Dengue,0
District_387,2018,Yellow fever,1
District_387,2018,Malaria,0
District_387,2019,Chikungunya,0
District_387,2019,Dengue,0
District_387,2019,Yellow fever,1
District_387,2019,Malaria,1
District_387,2020,Chikungunya,0
District_387,2020,Dengue,0
District_387,2020,Yellow fever,1
District_387,2020,Malaria,1
District_387,2021,Chikungunya,1
District_387,2021,Dengue,0
District_387,2021,Yellow fever,1
District_387,2021,Malaria,1
District_387,2022,Chikungunya,0
District_387,2022,Dengue,1
District_387,2022,Yellow fever,0
District_387,2022,Malaria,1
District_387,2023,Chikungunya,0
District_387,2023,Dengue,1
District_387,2023,Yellow fever,0
District_387,2023,Malaria,1
District_388,2018,Chikungunya,1
District_388,2018,Dengue,1
District_388,2018,Yellow fever,1
District_388,2018,Malaria,1
District_388,2019,Chikungunya,0
District_388,2019,Dengue,1
District_388,2019,Yellow fever,0
District_388,2019,Malaria,1
District_388,2020,Chikungunya,1
District_388,2020,Dengue,1
District_388,2020,Yellow fever,1
District_388,2020,Malaria,1
District_388,2021,Chikungunya,0
District_388,2021,Dengue,0
District_388,2021,Yellow fever,0
District_388,2021,Malaria,0
District_388,2022,Chikungunya,1
District_388,2022,Dengue,1
District_388,2022,Yellow fever,1
District_388,2022,Malaria,1
District_388,2023,Chikungunya,0
District_388,2023,Dengue,0
District_388,2023,Yellow fever,0
District_388,2023,Malaria,0
District_389,2018,Chikungunya,0
District_389,2018,Dengue,1
District_389,2018,Yellow fever,1
District_389,2018,Malaria,1
District_389,2019,Chikungunya,1
District_389,2019,Dengue,0
District_389,2019,Yellow fever,1
District_389,2019,Malaria,1
District_389,2020,Chikungunya,1
District_389,2020,Dengue,1
District_389,2020,Yellow fever,0
District_389,2020,Malaria,1
District_389,2021,Chikungunya,1
District_389,2021,Dengue,0
District_389,2021,Yellow fever,1
District_389,2021,Malaria,1
District_389,2022,Chikungunya,1
District_389,2022,Dengue,0
District_389,2022,Yellow fever,0
District_389,2022,Malaria,1
District_389,2023,Chikungunya,1
District_389,2023,Dengue,0
District_389,2023,Yellow fever,0
District_389,2023,Malaria,0
District_390,2018,Chikungunya,1
District_390,2018,Dengue,1
District_390,2018,Yellow fever,1
District_390,2018,Malaria,1
District_390,2019,Chikungunya,1
District_390,2019,Dengue,1
District_390,2019,Yellow fever,1
District_390,2019,Malaria,1
District_390,2020,Chikungunya,0
District_390,2020,Dengue,0
District_390,2020,Yellow fever,1
District_390,2020,Malaria,0
District_390,2021,Chikungunya,1
District_390,2021,Dengue,1
District_390,2021,Yellow fever,1
District_390,2021,Malaria,1
District_390,2022,Chikungunya,0
District_390,2022,Dengue,1
District_390,2022,Yellow fever,0
District_390,2022,Malaria,0
District_390,2023,Chikungunya,0
District_390,2023,Dengue,1
District_390,2023,Yellow fever,0
District_390,2023,Malaria,0
District_391,2018,Chikungunya,1
District_391,2018,Dengue,0
District_391,2018,Yellow fever,0
District_391,2018,Malaria,0
District_391,2019,Chikungunya,1
District_391,2019,Dengue,1
District_391,2019,Yellow fever,0
District_391,2019,Malaria,0
District_391,2020,Chikungunya,1
District_391,2020,Dengue,0
District_391,2020,Yellow fever,0
District_391,2020,Malaria,0
District_391,2021,Chikungunya,1
District_391,2021,Dengue,0
District_391,2021,Yellow fever,0
District_391,2021,Malaria,1
District_391,2022,Chikungunya,1
District_391,2022,Dengue,1
District_391,2022,Yellow fever,1
District_391,2022,Malaria,1
District_391,2023,Chikungunya,1
District_391,2023,Dengue,0
District_391,2023,Yellow fever,0
District_391,2023,Malaria,0
District_392,2018,Chikungunya,1
District_392,2018,Dengue,0
District_392,2018,Yellow fever,1
District_392,2018,Malaria,0
District_392,2019,Chikungunya,0
District_392,2019,Dengue,0
District_392,2019,Yellow fever,0
District_392,2019,Malaria,0
District_392,2020,Chikungunya,0
District_392,2020,Dengue,0
District_392,2020,Yellow fever,0
District_392,2020,Malaria,0
District_392,2021,Chikungunya,0
District_392,2021,Dengue,0
District_392,2021,Yellow fever,1
District_392,2021,Malaria,1
District_392,2022,Chikungunya,0
District_392,2022,Dengue,1
District_392,2022,Yellow fever,0
District_392,2022,Malaria,1
District_392,2023,Chikungunya,0
District_392,2023,Dengue,0
District_392,2023,Yellow fever,1
District_392,2023,Malaria,1
District_393,2018,Chikungunya,0
District_393,2018,Dengue,0
District_393,2018,Yellow fever,0
District_393,2018,Malaria,0
District_393,2019,Chikungunya,0
District_393,2019,Dengue,1
District_393,2019,Yellow fever,1
District_393,2019,Malaria,1
District_393,2020,Chikungunya,1
District_393,2020,Dengue,1
District_393,2020,Yellow fever,1
District_393,2020,Malaria,1
District_393,2021,Chikungunya,0
District_393,2021,Dengue,1
District_393,2021,Yellow fever,0
District_393,2021,Malaria,1
District_393,2022,Chikungunya,0
District_393,2022,Dengue,0
District_393,2022,Yellow fever,1
District_393,2022,Malaria,1
District_393,2023,Chikungunya,0
District_393,2023,Dengue,1
District_393,2023,Yellow fever,1
District_393,2023,Malaria,0
District_394,2018,Chikungunya,1
District_394,2018,Dengue,1
District_394,2018,Yellow fever,1
District_394,2018,Malaria,0
District_394,2019,Chikungunya,1
District_394,2019,Dengue,1
District_394,2019,Yellow fever,0
District_394,2019,Malaria,0
District_394,2020,Chikungunya,0
District_394,2020,Dengue,1
District_394,2020,Yellow fever,0
District_394,2020,Malaria,0
District_394,2021,Chikungunya,1
District_394,2021,Dengue,1
District_394,2021,Yellow fever,1
District_394,2021,Malaria,0
District_394,2022,Chikungunya,1
District_394,2022,Dengue,0
District_394,2022,Yellow fever,0
District_394,2022,Malaria,0
District_394,2023,Chikungunya,1
District_394,2023,Dengue,0
District_394,2023,Yellow fever,0
District_394,2023,Malaria,1
District_395,2018,Chikungunya,1
District_395,2018,Dengue,1
District_395,2018,Yellow fever,1
District_395,2018,Malaria,1
District_395,2019,Chikungunya,0
District_395,2019,Dengue,0
District_395,2019,Yellow fever,1
District_395,2019,Malaria,1
District_395,2020,Chikungunya,0
District_395,2020,Dengue,1
District_395,2020,Yellow fever,0
District_395,2020,Malaria,1
District_395,2021,Chikungunya,1
District_395,2021,Dengue,0
District_395,2021,Yellow fever,0
District_395,2021,Malaria,0
District_395,2022,Chikungunya,0
District_395,2022,Dengue,0
District_395,2022,Yellow fever,1
District_395,2022,Malaria,0
District_395,2023,Chikungunya,0
District_395,2023,Dengue,0
District_395,2023,Yellow fever,0
District_395,2023,Malaria,0
District_396,2018,Chikungunya,1
District_396,2018,Dengue,0
District_396,2018,Yellow fever,1
District_396,2018,Malaria,0
District_396,2019,Chikungunya,0
District_396,2019,Dengue,1
District_396,2019,Yellow fever,0
District_396,2019,Malaria,0
District_396,2020,Chikungunya,1
District_396,2020,Dengue,1
District_396,2020,Yellow fever,0
District_396,2020,Malaria,1
District_396,2021,Chikungunya,0
District_396,2021,Dengue,0
District_396,2021,Yellow fever,0
District_396,2021,Malaria,0
District_396,2022,Chikungunya,1
District_396,2022,Dengue,1
District_396,2022,Yellow fever,1
District_396,2022,Malaria,1
District_396,2023,Chikungunya,1
District_396,2023,Dengue,1
District_396,2023,Yellow fever,0
District_396,2023,Malaria,1
District_397,2018,Chikungunya,1
District_397,2018,Dengue,1
District_397,2018,Yellow fever,1
District_397,2018,Malaria,0
District_397,2019,Chikungunya,0
District_397,2019,Dengue,0
District_397,2019,Yellow fever,0
District_397,2019,Malaria,1
District_397,2020,Chikungunya,0
District_397,2020,Dengue,1
District_397,2020,Yellow fever,1
District_397,2020,Malaria,1
District_397,2021,Chikungunya,0
District_397,2021,Dengue,1
District_397,2021,Yellow fever,1
District_397,2021,Malaria,1
District_397,2022,Chikungunya,1
District_397,2022,Dengue,0
District_397,2022,Yellow fever,1
District_397,2022,Malaria,1
District_397,2023,Chikungunya,1
District_397,2023,Dengue,1
District_397,2023,Yellow fever,0
District_397,2023,Malaria,0
District_398,2018,Chikungunya,0
District_398,2018,Dengue,1
District_398,2018,Yellow fever,0
District_398,2018,Malaria,0
District_398,2019,Chikungunya,0
District_398,2019,Dengue,1
District_398,2019,Yellow fever,0
District_398,2019,Malaria,0
District_398,2020,Chikungunya,1
District_398,2020,Dengue,1
District_398,2020,Yellow fever,1
District_398,2020,Malaria,0
District_398,2021,Chikungunya,0
District_398,2021,Dengue,0
District_398,2021,Yellow fever,0
District_398,2021,Malaria,1
District_398,2022,Chikungunya,1
District_398,2022,Dengue,0
District_398,2022,Yellow fever,0
District_398,2022,Malaria,1
District_398,2023,Chikungunya,0
District_398,2023,Dengue,1
District_398,2023,Yellow fever,1
District_398,2023,Malaria,0
District_399,2018,Chikungunya,0
District_399,2018,Dengue,1
District_399,2018,Yellow fever,1
District_399,2018,Malaria,0
District_399,2019,Chikungunya,0
District_399,2019,Dengue,1
District_399,2019,Yellow fever,0
District_399,2019,Malaria,0
District_399,2020,Chikungunya,0
District_399,2020,Dengue,1
District_399,2020,Yellow fever,0
District_399,2020,Malaria,0
District_399,2021,Chikungunya,0
District_399,2021,Dengue,0
District_399,2021,Yellow fever,1
District_399,2021,Malaria,0
District_399,2022,Chikungunya,1
District_399,2022,Dengue,0
District_399,2022,Yellow fever,0
District_399,2022,Malaria,1
District_399,2023,Chikungunya,1
District_399,2023,Dengue,1
District_399,2023,Yellow fever,1
District_399,2023,Malaria,0
District_400,2018,Chikungunya,0
District_400,2018,Dengue,0
District_400,2018,Yellow fever,1
District_400,2018,Malaria,1
District_400,2019,Chikungunya,0
District_400,2019,Dengue,1
District_400,2019,Yellow fever,0
District_400,2019,Malaria,1
District_400,2020,Chikungunya,1
District_400,2020,Dengue,0
District_400,2020,Yellow fever,0
District_400,2020,Malaria,1
District_400,2021,Chikungunya,0
District_400,2021,Dengue,1
District_400,2021,Yellow fever,0
District_400,2021,Malaria,1
District_400,2022,Chikungunya,0
District_400,2022,Dengue,1
District_400,2022,Yellow fever,0
District_400,2022,Malaria,0
District_400,2023,Chikungunya,1
District_400,2023,Dengue,1
District_400,2023,Yellow fever,0
District_400,2023,Malaria,0
District_401,2018,Chikungunya,0
District_401,2018,Dengue,0
District_401,2018,Yellow fever,1
District_401,2018,Malaria,1
District_401,2019,Chikungunya,1
District_401,2019,Dengue,0
District_401,2019,Yellow fever,0
District_401,2019,Malaria,1
District_401,2020,Chikungunya,0
District_401,2020,Dengue,0
District_401,2020,Yellow fever,0
District_401,2020,Malaria,0
District_401,2021,Chikungunya,0
District_401,2021,Dengue,1
District_401,2021,Yellow fever,1
District_401,2021,Malaria,1
District_401,2022,Chikungunya,0
District_401,2022,Dengue,0
District_401,2022,Yellow fever,0
District_401,2022,Malaria,0
District_401,2023,Chikungunya,0
District_401,2023,Dengue,0
District_401,2023,Yellow fever,0
District_401,2023,Malaria,1
District_402,2018,Chikungunya,1
District_402,2018,Dengue,1
District_402,2018,Yellow fever,1
District_402,2018,Malaria,0
District_402,2019,Chikungunya,1
District_402,2019,Dengue,0
District_402,2019,Yellow fever,1
District_402,2019,Malaria,1
District_402,2020,Chikungunya,1
District_402,2020,Dengue,0
District_402,2020,Yellow fever,1
District_402,2020,Malaria,1
District_402,2021,Chikungunya,1
District_402,2021,Dengue,0
District_402,2021,Yellow fever,1
District_402,2021,Malaria,0
District_402,2022,Chikungunya,0
District_402,2022,Dengue,0
District_402,2022,Yellow fever,0
District_402,2022,Malaria,0
District_402,2023,Chikungunya,1
District_402,2023,Dengue,0
District_402,2023,Yellow fever,0
District_402,2023,Malaria,1
District_403,2018,Chikungunya,0
District_403,2018,Dengue,1
District_403,2018,Yellow fever,1
District_403,2018,Malaria,0
District_403,2019,Chikungunya,1
District_403,2019,Dengue,1
District_403,2019,Yellow fever,0
District_403,2019,Malaria,1
District_403,2020,Chikungunya,1
District_403,2020,Dengue,0
District_403,2020,Yellow fever,1
District_403,2020,Malaria,1
District_403,2021,Chikungunya,1
District_403,2021,Dengue,0
District_403,2021,Yellow fever,1
District_403,2021,Malaria,0
District_403,2022,Chikungunya,0
District_403,2022,Dengue,1
District_403,2022,Yellow fever,1
District_403,2022,Malaria,0
District_403,2023,Chikungunya,0
District_403,2023,Dengue,1
District_403,2023,Yellow fever,1
District_403,2023,Malaria,1
District_404,2018,Chikungunya,0
District_404,2018,Dengue,1
District_404,2018,Yellow fever,1
