District,Year,Temperature,Humidity,Rainfall,Quarter,State
District_81,2021,35,57,342,0,State_6
District_81,2021,36,40,203,1,State_6
District_81,2021,38,86,235,2,State_6
District_81,2021,39,67,231,3,State_6
District_82,2021,37,66,130,0,State_2
District_82,2021,25,79,306,1,State_2
District_82,2021,29,78,368,2,State_2
District_82,2021,36,56,103,3,State_2
District_83,2021,29,63,184,0,State_19
District_83,2021,36,57,225,1,State_19
District_83,2021,28,78,423,2,State_19
District_83,2021,20,65,12,3,State_19
District_84,2021,27,49,56,0,State_18
District_84,2021,34,88,303,1,State_18
District_84,2021,30,70,18,2,State_18
District_84,2021,22,85,183,3,State_18
District_85,2021,37,62,154,0,State_22
District_85,2021,24,70,469,1,State_22
District_85,2021,36,74,300,2,State_22
District_85,2021,32,71,96,3,State_22
District_86,2021,30,48,463,0,State_27
District_86,2021,31,56,138,1,State_27
District_86,2021,20,40,393,2,State_27
District_86,2021,37,45,157,3,State_27
District_87,2021,32,59,57,0,State_24
District_87,2021,33,75,483,1,State_24
District_87,2021,20,89,56,2,State_24
District_87,2021,35,68,24,3,State_24
District_88,2021,38,59,120,0,State_8
District_88,2021,28,57,104,1,State_8
District_88,2021,21,49,71,2,State_8
District_88,2021,24,59,295,3,State_8
District_89,2021,36,89,121,0,State_23
District_89,2021,30,48,191,1,State_23
District_89,2021,34,58,322,2,State_23
District_89,2021,30,67,103,3,State_23
District_90,2021,36,71,423,0,State_7
District_90,2021,23,87,461,1,State_7
District_90,2021,28,86,173,2,State_7
District_90,2021,27,57,278,3,State_7
District_91,2021,20,60,478,0,State_3
District_91,2021,33,81,478,1,State_3
District_91,2021,39,88,344,2,State_3
District_91,2021,25,49,33,3,State_3
District_92,2021,27,63,388,0,State_27
District_92,2021,34,59,486,1,State_27
District_92,2021,23,68,265,2,State_27
District_92,2021,30,53,263,3,State_27
District_93,2021,24,49,301,0,State_25
District_93,2021,38,81,257,1,State_25
District_93,2021,38,43,31,2,State_25
District_93,2021,33,55,310,3,State_25
District_94,2021,28,68,99,0,State_22
District_94,2021,28,61,127,1,State_22
District_94,2021,20,81,457,2,State_22
District_94,2021,29,89,100,3,State_22
District_95,2021,36,87,331,0,State_21
District_95,2021,30,86,153,1,State_21
District_95,2021,31,42,23,2,State_21
District_95,2021,23,66,10,3,State_21
District_96,2021,22,47,247,0,State_5
District_96,2021,35,87,440,1,State_5
District_96,2021,24,47,493,2,State_5
District_96,2021,31,87,60,3,State_5
District_97,2021,20,61,174,0,State_4
District_97,2021,37,65,374,1,State_4
District_97,2021,27,45,278,2,State_4
District_97,2021,22,53,45,3,State_4
District_98,2021,26,56,244,0,State_20
District_98,2021,36,57,115,1,State_20
District_98,2021,21,68,160,2,State_20
District_98,2021,26,74,469,3,State_20
District_99,2021,26,74,90,0,State_19
District_99,2021,26,67,300,1,State_19
District_99,2021,31,41,298,2,State_19
District_99,2021,26,46,236,3,State_19
District_100,2021,38,49,429,0,State_6
District_100,2021,23,54,349,1,State_6
District_100,2021,24,43,201,2,State_6
District_100,2021,27,45,323,3,State_6
District_101,2021,37,76,334,0,State_15
District_101,2021,30,46,436,1,State_15
District_101,2021,23,62,20,2,State_15
District_101,2021,36,77,320,3,State_15
District_102,2021,34,72,175,0,State_6
District_102,2021,20,60,234,1,State_6
District_102,2021,35,41,239,2,State_6
District_102,2021,33,75,70,3,State_6
District_103,2021,22,52,383,0,State_2
District_103,2021,22,60,413,1,State_2
District_103,2021,34,85,301,2,State_2
District_103,2021,33,84,175,3,State_2
District_104,2021,33,42,418,0,State_26
District_104,2021,21,75,10,1,State_26
District_104,2021,24,69,336,2,State_26
District_104,2021,28,45,201,3,State_26
District_105,2021,33,40,170,0,State_26
District_105,2021,28,51,405,1,State_26
District_105,2021,26,55,455,2,State_26
District_105,2021,32,74,173,3,State_26
District_106,2021,23,64,91,0,State_16
District_106,2021,25,59,329,1,State_16
District_106,2021,33,51,85,2,State_16
District_106,2021,36,50,100,3,State_16
District_107,2021,28,59,123,0,State_25
District_107,2021,31,45,281,1,State_25
District_107,2021,37,89,14,2,State_25
District_107,2021,34,51,17,3,State_25
District_108,2021,34,42,420,0,State_12
District_108,2021,20,61,217,1,State_12
District_108,2021,33,66,87,2,State_12
District_108,2021,38,51,234,3,State_12
District_109,2021,28,67,88,0,State_8
District_109,2021,39,41,353,1,State_8
District_109,2021,32,57,54,2,State_8
District_109,2021,20,40,293,3,State_8
District_110,2021,20,69,190,0,State_10
District_110,2021,31,58,402,1,State_10
District_110,2021,27,52,53,2,State_10
District_110,2021,31,56,197,3,State_10
District_111,2021,37,47,63,0,State_26
District_111,2021,24,50,403,1,State_26
District_111,2021,28,59,300,2,State_26
District_111,2021,33,74,255,3,State_26
District_112,2021,37,88,203,0,State_13
District_112,2021,21,86,283,1,State_13
District_112,2021,27,52,162,2,State_13
District_112,2021,30,57,385,3,State_13
District_113,2021,34,77,272,0,State_25
District_113,2021,31,87,142,1,State_25
District_113,2021,20,66,47,2,State_25
District_113,2021,37,65,462,3,State_25
District_114,2021,35,58,76,0,State_18
District_114,2021,33,72,460,1,State_18
District_114,2021,27,67,365,2,State_18
District_114,2021,26,50,468,3,State_18
District_115,2021,30,58,422,0,State_14
District_115,2021,33,79,108,1,State_14
District_115,2021,38,64,116,2,State_14
District_115,2021,35,84,233,3,State_14
District_116,2021,26,47,498,0,State_6
District_116,2021,25,72,271,1,State_6
District_116,2021,25,40,35,2,State_6
District_116,2021,35,46,267,3,State_6
District_117,2021,21,52,118,0,State_9
District_117,2021,39,41,82,1,State_9
District_117,2021,25,79,496,2,State_9
District_117,2021,35,79,487,3,State_9
District_118,2021,31,43,143,0,State_8
District_118,2021,32,87,338,1,State_8
District_118,2021,31,62,236,2,State_8
District_118,2021,31,59,217,3,State_8
District_119,2021,31,44,297,0,State_5
District_119,2021,36,65,404,1,State_5
District_119,2021,34,50,255,2,State_5
District_119,2021,29,71,424,3,State_5
District_120,2021,33,64,484,0,State_15
District_120,2021,30,83,79,1,State_15
District_120,2021,25,60,180,2,State_15
District_120,2021,34,41,360,3,State_15
District_121,2021,33,61,260,0,State_20
District_121,2021,25,79,122,1,State_20
District_121,2021,39,62,466,2,State_20
District_121,2021,23,87,238,3,State_20
District_122,2021,22,75,353,0,State_13
District_122,2021,35,62,383,1,State_13
District_122,2021,27,78,327,2,State_13
District_122,2021,37,59,181,3,State_13
District_123,2021,29,78,257,0,State_9
District_123,2021,25,51,469,1,State_9
District_123,2021,33,51,8,2,State_9
District_123,2021,25,63,485,3,State_9
District_124,2021,37,57,173,0,State_21
District_124,2021,35,87,400,1,State_21
District_124,2021,25,71,140,2,State_21
District_124,2021,32,48,365,3,State_21
District_125,2021,22,83,137,0,State_26
District_125,2021,31,51,392,1,State_26
District_125,2021,27,53,418,2,State_26
District_125,2021,35,86,71,3,State_26
District_126,2021,25,48,320,0,State_1
District_126,2021,32,80,331,1,State_1
District_126,2021,33,63,251,2,State_1
District_126,2021,32,81,257,3,State_1
District_127,2021,31,40,90,0,State_11
District_127,2021,24,52,234,1,State_11
District_127,2021,39,87,26,2,State_11
District_127,2021,39,77,179,3,State_11
District_128,2021,26,59,92,0,State_20
District_128,2021,29,43,148,1,State_20
District_128,2021,39,40,424,2,State_20
District_128,2021,32,48,294,3,State_20
District_129,2021,36,86,123,0,State_22
District_129,2021,28,81,235,1,State_22
District_129,2021,20,50,258,2,State_22
District_129,2021,35,61,59,3,State_22
District_130,2021,38,48,280,0,State_13
District_130,2021,39,79,232,1,State_13
District_130,2021,26,40,103,2,State_13
District_130,2021,36,88,368,3,State_13
District_131,2021,36,40,140,0,State_17
District_131,2021,22,76,328,1,State_17
District_131,2021,37,76,355,2,State_17
District_131,2021,29,42,207,3,State_17
District_132,2021,35,45,400,0,State_7
District_132,2021,39,73,373,1,State_7
District_132,2021,27,53,134,2,State_7
District_132,2021,33,62,232,3,State_7
District_133,2021,25,73,418,0,State_20
District_133,2021,33,61,359,1,State_20
District_133,2021,38,79,385,2,State_20
District_133,2021,37,64,380,3,State_20
District_134,2021,34,47,256,0,State_27
District_134,2021,21,67,236,1,State_27
District_134,2021,23,40,246,2,State_27
District_134,2021,21,81,154,3,State_27
District_135,2021,28,57,437,0,State_27
District_135,2021,33,61,202,1,State_27
District_135,2021,37,84,17,2,State_27
District_135,2021,38,68,279,3,State_27
District_136,2021,24,57,490,0,State_26
District_136,2021,38,68,132,1,State_26
District_136,2021,24,41,393,2,State_26
District_136,2021,34,71,146,3,State_26
District_137,2021,35,81,7,0,State_2
District_137,2021,35,51,87,1,State_2
District_137,2021,25,54,286,2,State_2
District_137,2021,37,73,24,3,State_2
District_138,2021,20,63,202,0,State_8
District_138,2021,32,54,440,1,State_8
District_138,2021,35,63,470,2,State_8
District_138,2021,21,67,364,3,State_8
District_139,2021,28,47,80,0,State_3
District_139,2021,24,75,254,1,State_3
District_139,2021,33,58,425,2,State_3
District_139,2021,27,48,364,3,State_3
District_140,2021,29,65,126,0,State_14
District_140,2021,37,85,485,1,State_14
District_140,2021,34,77,424,2,State_14
District_140,2021,29,52,184,3,State_14
District_141,2021,25,48,13,0,State_24
District_141,2021,31,75,420,1,State_24
District_141,2021,32,67,446,2,State_24
District_141,2021,27,62,404,3,State_24
District_142,2021,27,88,95,0,State_23
District_142,2021,25,69,153,1,State_23
District_142,2021,32,72,177,2,State_23
District_142,2021,34,75,397,3,State_23
District_143,2021,34,72,134,0,State_27
District_143,2021,34,72,140,1,State_27
District_143,2021,31,74,345,2,State_27
District_143,2021,26,58,188,3,State_27
District_144,2021,24,69,195,0,State_27
District_144,2021,25,47,205,1,State_27
District_144,2021,29,63,242,2,State_27
District_144,2021,35,63,309,3,State_27
District_145,2021,38,61,278,0,State_26
District_145,2021,31,58,12,1,State_26
District_145,2021,34,72,268,2,State_26
District_145,2021,21,70,480,3,State_26
District_146,2021,38,76,89,0,State_21
District_146,2021,23,81,386,1,State_21
District_146,2021,25,71,280,2,State_21
District_146,2021,34,77,172,3,State_21
District_147,2021,27,86,425,0,State_11
District_147,2021,39,72,45,1,State_11
District_147,2021,22,43,265,2,State_11
District_147,2021,27,47,429,3,State_11
District_148,2021,24,65,213,0,State_2
District_148,2021,34,56,317,1,State_2
District_148,2021,22,64,391,2,State_2
District_148,2021,35,77,317,3,State_2
District_149,2021,29,64,275,0,State_23
District_149,2021,24,75,67,1,State_23
District_149,2021,25,88,36,2,State_23
District_149,2021,20,60,331,3,State_23
District_150,2021,28,72,184,0,State_3
District_150,2021,26,48,250,1,State_3
District_150,2021,36,45,242,2,State_3
District_150,2021,27,48,194,3,State_3
District_151,2021,23,78,322,0,State_12
District_151,2021,21,41,159,1,State_12
District_151,2021,35,61,22,2,State_12
District_151,2021,37,82,402,3,State_12
District_152,2021,29,79,117,0,State_2
District_152,2021,32,88,316,1,State_2
District_152,2021,25,47,448,2,State_2
District_152,2021,36,63,262,3,State_2
District_153,2021,27,56,224,0,State_21
District_153,2021,27,48,404,1,State_21
District_153,2021,27,64,385,2,State_21
District_153,2021,20,62,109,3,State_21
District_154,2021,29,61,205,0,State_24
District_154,2021,36,70,223,1,State_24
District_154,2021,20,76,147,2,State_24
District_154,2021,37,79,393,3,State_24
District_155,2021,30,46,76,0,State_16
District_155,2021,35,62,376,1,State_16
District_155,2021,23,46,343,2,State_16
District_155,2021,27,46,124,3,State_16
District_156,2021,21,66,27,0,State_21
District_156,2021,25,73,327,1,State_21
District_156,2021,24,60,299,2,State_21
District_156,2021,34,83,368,3,State_21
District_157,2021,27,58,46,0,State_21
District_157,2021,25,87,11,1,State_21
District_157,2021,28,56,348,2,State_21
District_157,2021,28,68,436,3,State_21
District_158,2021,28,45,469,0,State_20
District_158,2021,39,87,358,1,State_20
District_158,2021,20,41,247,2,State_20
District_158,2021,29,64,323,3,State_20
District_159,2021,35,44,234,0,State_16
District_159,2021,29,65,161,1,State_16
District_159,2021,32,42,366,2,State_16
District_159,2021,36,42,472,3,State_16
District_160,2021,33,65,68,0,State_2
District_160,2021,37,85,234,1,State_2
District_160,2021,23,50,272,2,State_2
District_160,2021,34,65,489,3,State_2
District_161,2021,21,75,206,0,State_6
District_161,2021,25,41,389,1,State_6
District_161,2021,34,47,467,2,State_6
District_161,2021,25,56,171,3,State_6
District_162,2021,34,51,65,0,State_27
District_162,2021,25,75,209,1,State_27
District_162,2021,32,48,137,2,State_27
District_162,2021,36,49,443,3,State_27
District_163,2021,35,86,343,0,State_17
District_163,2021,28,81,461,1,State_17
District_163,2021,36,64,492,2,State_17
District_163,2021,28,49,79,3,State_17
District_164,2021,23,47,365,0,State_23
District_164,2021,30,67,90,1,State_23
District_164,2021,36,46,156,2,State_23
District_164,2021,32,89,239,3,State_23
District_165,2021,34,56,448,0,State_13
District_165,2021,23,83,438,1,State_13
District_165,2021,22,59,318,2,State_13
District_165,2021,26,82,233,3,State_13
District_166,2021,27,89,347,0,State_12
District_166,2021,21,80,209,1,State_12
District_166,2021,24,80,488,2,State_12
District_166,2021,34,67,274,3,State_12
District_167,2021,30,71,98,0,State_7
District_167,2021,25,82,465,1,State_7
District_167,2021,32,41,301,2,State_7
District_167,2021,37,50,492,3,State_7
District_168,2021,22,40,265,0,State_26
District_168,2021,26,65,102,1,State_26
District_168,2021,25,72,389,2,State_26
District_168,2021,21,54,489,3,State_26
District_169,2021,35,67,408,0,State_3
District_169,2021,33,41,334,1,State_3
District_169,2021,33,58,406,2,State_3
District_169,2021,36,57,203,3,State_3
District_170,2021,35,85,314,0,State_4
District_170,2021,37,65,14,1,State_4
District_170,2021,27,89,418,2,State_4
District_170,2021,37,63,118,3,State_4
District_171,2021,32,77,110,0,State_9
District_171,2021,20,72,343,1,State_9
District_171,2021,31,78,85,2,State_9
District_171,2021,22,52,66,3,State_9
District_172,2021,29,65,230,0,State_13
District_172,2021,22,74,223,1,State_13
District_172,2021,35,69,408,2,State_13
District_172,2021,20,48,477,3,State_13
District_173,2021,21,67,38,0,State_11
District_173,2021,30,61,302,1,State_11
District_173,2021,28,64,21,2,State_11
District_173,2021,20,63,236,3,State_11
District_174,2021,38,46,203,0,State_4
District_174,2021,25,62,437,1,State_4
District_174,2021,36,49,143,2,State_4
District_174,2021,37,84,48,3,State_4
District_175,2021,21,64,406,0,State_21
District_175,2021,32,66,499,1,State_21
District_175,2021,23,74,173,2,State_21
District_175,2021,39,46,462,3,State_21
District_176,2021,38,58,88,0,State_18
District_176,2021,36,84,248,1,State_18
District_176,2021,25,67,464,2,State_18
District_176,2021,22,72,77,3,State_18
District_177,2021,26,76,153,0,State_9
District_177,2021,20,50,464,1,State_9
District_177,2021,29,86,208,2,State_9
District_177,2021,37,78,154,3,State_9
District_178,2021,33,43,457,0,State_4
District_178,2021,24,49,303,1,State_4
District_178,2021,31,57,459,2,State_4
District_178,2021,24,71,435,3,State_4
District_179,2021,25,56,196,0,State_9
District_179,2021,33,70,58,1,State_9
District_179,2021,30,83,141,2,State_9
District_179,2021,32,75,23,3,State_9
District_180,2021,39,81,22,0,State_5
District_180,2021,29,59,94,1,State_5
District_180,2021,34,83,224,2,State_5
District_180,2021,29,63,320,3,State_5
District_181,2021,32,52,78,0,State_7
District_181,2021,32,75,69,1,State_7
District_181,2021,26,50,252,2,State_7
District_181,2021,27,81,210,3,State_7
District_182,2021,32,67,374,0,State_18
District_182,2021,24,70,152,1,State_18
District_182,2021,25,57,453,2,State_18
District_182,2021,33,76,219,3,State_18
District_183,2021,31,82,478,0,State_3
District_183,2021,35,74,163,1,State_3
District_183,2021,23,78,414,2,State_3
District_183,2021,29,85,237,3,State_3
District_184,2021,39,76,457,0,State_17
District_184,2021,31,42,186,1,State_17
District_184,2021,36,84,330,2,State_17
District_184,2021,30,45,258,3,State_17
District_185,2021,26,44,104,0,State_13
District_185,2021,26,87,375,1,State_13
District_185,2021,27,64,349,2,State_13
District_185,2021,27,65,66,3,State_13
District_186,2021,35,77,188,0,State_20
District_186,2021,33,46,236,1,State_20
District_186,2021,33,79,281,2,State_20
District_186,2021,35,47,93,3,State_20
District_187,2021,28,63,26,0,State_27
District_187,2021,33,75,1,1,State_27
District_187,2021,26,65,82,2,State_27
District_187,2021,21,41,378,3,State_27
District_188,2021,39,59,401,0,State_10
District_188,2021,26,87,374,1,State_10
District_188,2021,21,70,342,2,State_10
District_188,2021,37,83,177,3,State_10
District_189,2021,32,72,384,0,State_19
District_189,2021,26,50,219,1,State_19
District_189,2021,25,60,26,2,State_19
District_189,2021,21,64,390,3,State_19
District_190,2021,25,88,64,0,State_21
District_190,2021,31,41,47,1,State_21
District_190,2021,33,88,364,2,State_21
District_190,2021,37,60,273,3,State_21
District_191,2021,39,45,98,0,State_7
District_191,2021,33,88,467,1,State_7
District_191,2021,23,71,66,2,State_7
District_191,2021,28,82,360,3,State_7
District_192,2021,30,74,117,0,State_1
District_192,2021,34,60,36,1,State_1
District_192,2021,35,66,412,2,State_1
